date,close,open,high,low,volume
2020-11-09T00:00:00-05:00,140.42,146.5,150.83,140.33,104499000.0
2020-11-10T00:00:00-05:00,136.79,140.03,140.03,132.01,90852600.0
2020-11-11T00:00:00-05:00,139.04,138.82,139.57,136.86,52073100.0
2020-11-12T00:00:00-05:00,137.25,138.35,141.0,136.51,59565300.0
2020-11-13T00:00:00-05:00,136.17,136.95,137.51,133.89,59313300.0
2020-11-16T00:00:00-05:00,136.03,136.31,137.48,134.7,80515800.0
2020-11-17T00:00:00-05:00,147.2,153.39,154.0,144.34,183564900.0
2020-11-18T00:00:00-05:00,162.21,149.45,165.33,147.83,234132000.0
2020-11-19T00:00:00-05:00,166.42,164.0,169.54,162.52,187425900.0
2020-11-20T00:00:00-05:00,163.2,166.0,167.5,163.02,98735700.0
2020-11-23T00:00:00-05:00,173.95,167.83,175.33,167.26,150780900.0
2020-11-24T00:00:00-05:00,185.13,180.13,186.66,175.4,160945500.0
2020-11-25T00:00:00-05:00,191.33,183.35,191.33,181.79,146790600.0
2020-11-27T00:00:00-05:00,195.25,193.72,199.59,192.82,112683300.0
2020-11-30T00:00:00-05:00,189.2,200.74,202.6,184.84,189009300.0
2020-12-01T00:00:00-05:00,194.92,199.2,199.28,190.68,120310500.0
2020-12-02T00:00:00-05:00,189.61,185.48,190.51,180.4,143327100.0
2020-12-03T00:00:00-05:00,197.79,196.67,199.66,194.14,127656000.0
2020-12-04T00:00:00-05:00,199.68,197.0,199.68,195.17,88203900.0
2020-12-07T00:00:00-05:00,213.92,201.64,216.26,201.02,168929100.0
2020-12-08T00:00:00-05:00,216.63,208.5,217.09,206.17,192795000.0
2020-12-09T00:00:00-05:00,201.49,217.9,218.11,196.0,213873600.0
2020-12-10T00:00:00-05:00,209.02,191.46,209.25,188.78,201249600.0
2020-12-11T00:00:00-05:00,203.33,205.0,208.0,198.93,139425000.0
2020-12-14T00:00:00-05:00,213.28,206.33,214.25,203.4,156121800.0
2020-12-15T00:00:00-05:00,211.08,214.43,215.63,207.93,135214500.0
2020-12-16T00:00:00-05:00,207.59,209.41,210.83,201.67,126287400.0
2020-12-17T00:00:00-05:00,218.63,209.4,219.61,206.5,168810300.0
2020-12-18T00:00:00-05:00,231.67,222.97,231.67,209.51,666378600.0
2020-12-21T00:00:00-05:00,216.62,222.08,222.83,215.36,174135900.0
2020-12-22T00:00:00-05:00,213.45,216.0,216.63,204.74,155148000.0
2020-12-23T00:00:00-05:00,215.33,210.73,217.17,207.52,99519000.0
2020-12-24T00:00:00-05:00,220.59,214.33,222.03,213.67,68596800.0
2020-12-28T00:00:00-05:00,221.23,224.84,227.13,220.27,96835800.0
2020-12-29T00:00:00-05:00,222.0,220.33,223.3,218.33,68732400.0
2020-12-30T00:00:00-05:00,231.59,224.0,232.2,222.79,128538000.0
2020-12-31T00:00:00-05:00,235.22,233.33,239.57,230.37,148949700.0
2021-01-04T00:00:00-05:00,243.26,239.82,248.16,239.06,145914600.0
2021-01-05T00:00:00-05:00,245.04,241.22,246.95,239.73,96735600.0
2021-01-06T00:00:00-05:00,251.99,252.83,258.0,249.7,134100000.0
2021-01-07T00:00:00-05:00,272.01,259.21,272.33,258.4,154496700.0
2021-01-08T00:00:00-05:00,293.34,285.33,294.83,279.46,225166500.0
2021-01-11T00:00:00-05:00,270.4,283.13,284.81,267.87,177904800.0
2021-01-12T00:00:00-05:00,283.15,277.0,289.33,275.78,138812100.0
2021-01-13T00:00:00-05:00,284.8,284.25,286.82,277.33,99937500.0
2021-01-14T00:00:00-05:00,281.67,281.13,287.67,279.58,93798900.0
2021-01-15T00:00:00-05:00,275.39,284.0,286.63,273.03,116332800.0
2021-01-19T00:00:00-05:00,281.52,279.27,283.33,277.67,76101000.0
2021-01-20T00:00:00-05:00,283.48,286.25,286.5,279.09,76997700.0
2021-01-21T00:00:00-05:00,281.66,285.0,285.24,280.47,61563300.0
2021-01-22T00:00:00-05:00,282.21,278.1,282.67,276.21,60199500.0
2021-01-25T00:00:00-05:00,293.6,285.0,300.13,279.61,123520200.0
2021-01-26T00:00:00-05:00,294.36,297.13,298.63,290.53,69394800.0
2021-01-27T00:00:00-05:00,288.05,290.12,297.17,286.22,82002000.0
2021-01-28T00:00:00-05:00,278.48,273.33,282.67,267.0,79134000.0
2021-01-29T00:00:00-05:00,264.51,276.67,280.8,260.03,104972400.0
2021-02-01T00:00:00-05:00,279.94,271.43,280.67,265.19,76174200.0
2021-02-02T00:00:00-05:00,290.93,281.56,293.5,280.73,73038600.0
2021-02-03T00:00:00-05:00,284.9,292.34,292.69,284.35,55030500.0
2021-02-04T00:00:00-05:00,283.33,285.0,285.5,277.81,47438100.0
2021-02-05T00:00:00-05:00,284.08,281.67,288.26,279.66,55699800.0
2021-02-08T00:00:00-05:00,287.81,289.89,292.59,284.92,60485100.0
2021-02-09T00:00:00-05:00,283.15,285.04,286.6,280.58,45473100.0
2021-02-10T00:00:00-05:00,268.27,281.21,281.61,266.67,108648300.0
2021-02-11T00:00:00-05:00,270.55,270.81,276.63,267.24,64868400.0
2021-02-12T00:00:00-05:00,272.04,267.09,272.44,261.78,71304900.0
2021-02-16T00:00:00-05:00,265.41,272.67,273.67,264.15,59406900.0
2021-02-17T00:00:00-05:00,266.05,259.7,266.61,254.0,77989500.0
2021-02-18T00:00:00-05:00,262.46,260.3,264.9,258.76,53871300.0
2021-02-19T00:00:00-05:00,260.43,265.0,265.6,259.12,56874900.0
2021-02-22T00:00:00-05:00,238.17,254.21,256.17,236.73,111809100.0
2021-02-23T00:00:00-05:00,232.95,220.71,237.87,206.33,199820700.0
2021-02-24T00:00:00-05:00,247.34,237.28,248.33,231.39,110301000.0
2021-02-25T00:00:00-05:00,227.41,242.05,245.74,223.53,117071700.0
2021-02-26T00:00:00-05:00,225.17,233.33,235.57,219.84,123267600.0
2021-03-01T00:00:00-05:00,239.48,230.04,239.67,228.35,81408600.0
2021-03-02T00:00:00-05:00,228.81,239.43,240.37,228.33,71196600.0
2021-03-03T00:00:00-05:00,217.73,229.33,233.57,217.24,90624000.0
2021-03-04T00:00:00-05:00,207.15,218.6,222.82,200.0,197758500.0
2021-03-05T00:00:00-05:00,199.32,208.69,209.28,179.83,268189500.0
2021-03-08T00:00:00-05:00,187.67,200.18,206.71,186.26,155361000.0
2021-03-09T00:00:00-05:00,224.53,202.73,226.03,198.4,202569900.0
2021-03-10T00:00:00-05:00,222.69,233.43,239.28,218.35,181817100.0
2021-03-11T00:00:00-05:00,233.2,233.13,234.17,225.73,108761700.0
2021-03-12T00:00:00-05:00,231.24,223.33,231.63,222.05,100751400.0
2021-03-15T00:00:00-04:00,235.98,231.36,237.73,228.01,88006800.0
2021-03-16T00:00:00-04:00,225.63,234.45,235.97,223.67,96587100.0
2021-03-17T00:00:00-04:00,233.94,218.96,234.58,217.0,121117500.0
2021-03-18T00:00:00-04:00,217.72,228.1,229.74,217.33,99674400.0
2021-03-19T00:00:00-04:00,218.29,215.53,219.08,208.21,128682000.0
2021-03-22T00:00:00-04:00,223.33,228.2,233.21,222.92,118536600.0
2021-03-23T00:00:00-04:00,220.72,225.26,225.93,219.17,91475700.0
2021-03-24T00:00:00-04:00,210.09,222.64,222.67,210.04,101385600.0
2021-03-25T00:00:00-04:00,213.46,204.33,215.17,203.17,117674700.0
2021-03-26T00:00:00-04:00,206.24,213.96,214.61,199.96,101558400.0
2021-03-29T00:00:00-04:00,203.76,205.21,205.49,198.67,85911000.0
2021-03-30T00:00:00-04:00,211.87,200.58,212.55,197.0,118297200.0
2021-03-31T00:00:00-04:00,222.64,215.54,224.0,213.7,100011900.0
2021-04-01T00:00:00-04:00,220.58,229.46,230.81,219.81,105895200.0
2021-04-05T00:00:00-04:00,230.35,235.9,236.05,228.23,125528400.0
2021-04-06T00:00:00-04:00,230.54,230.1,232.18,227.12,84815400.0
2021-04-07T00:00:00-04:00,223.66,229.0,230.46,222.61,78928200.0
2021-04-08T00:00:00-04:00,227.93,225.79,229.85,223.88,71772900.0
2021-04-09T00:00:00-04:00,225.67,225.92,226.99,223.14,64311300.0
2021-04-12T00:00:00-04:00,233.99,228.57,234.93,227.36,87407100.0
2021-04-13T00:00:00-04:00,254.11,237.57,254.33,236.89,133958400.0
2021-04-14T00:00:00-04:00,244.08,256.9,260.26,242.68,147052200.0
2021-04-15T00:00:00-04:00,246.28,247.7,247.9,240.44,83546700.0
2021-04-16T00:00:00-04:00,246.59,242.88,249.8,241.53,83938500.0
2021-04-19T00:00:00-04:00,238.21,239.87,241.8,230.6,119058600.0
2021-04-20T00:00:00-04:00,239.66,239.14,245.75,236.9,106827000.0
2021-04-21T00:00:00-04:00,248.04,234.92,248.28,232.67,93646500.0
2021-04-22T00:00:00-04:00,239.9,247.17,251.26,239.35,106770900.0
2021-04-23T00:00:00-04:00,243.13,239.93,245.79,238.49,85110000.0
2021-04-26T00:00:00-04:00,246.07,247.0,249.77,244.2,93115500.0
2021-04-27T00:00:00-04:00,234.91,239.32,241.33,234.45,88311000.0
2021-04-28T00:00:00-04:00,231.47,232.14,236.17,231.2,66813000.0
2021-04-29T00:00:00-04:00,225.67,233.17,234.08,222.83,86536200.0
2021-04-30T00:00:00-04:00,236.48,222.53,238.49,222.05,122276100.0
2021-05-03T00:00:00-04:00,228.3,234.6,235.33,226.83,81129300.0
2021-05-04T00:00:00-04:00,224.53,226.31,227.82,219.23,89217900.0
2021-05-05T00:00:00-04:00,223.65,227.02,228.43,222.45,65705700.0
2021-05-06T00:00:00-04:00,221.18,226.92,227.01,216.67,83353800.0
2021-05-07T00:00:00-04:00,224.12,221.93,230.0,220.07,70407600.0
2021-05-10T00:00:00-04:00,209.68,221.63,221.68,209.2,94177200.0
2021-05-11T00:00:00-04:00,205.73,199.75,209.03,198.53,139511700.0
2021-05-12T00:00:00-04:00,196.63,200.83,206.8,195.59,101470800.0
2021-05-13T00:00:00-04:00,190.56,200.51,202.15,186.55,132554700.0
2021-05-14T00:00:00-04:00,196.58,194.47,197.62,190.15,100112700.0
2021-05-17T00:00:00-04:00,192.28,191.85,196.58,187.07,97171200.0
2021-05-18T00:00:00-04:00,192.62,189.33,198.75,187.79,110491800.0
2021-05-19T00:00:00-04:00,187.82,184.18,188.74,182.33,118735200.0
2021-05-20T00:00:00-04:00,195.59,191.67,196.28,190.36,92463300.0
2021-05-21T00:00:00-04:00,193.63,198.7,198.89,193.33,78091800.0
2021-05-24T00:00:00-04:00,202.15,193.87,204.83,191.22,103674300.0
2021-05-25T00:00:00-04:00,201.56,202.44,204.66,198.57,84017700.0
2021-05-26T00:00:00-04:00,206.38,202.52,208.72,200.5,85917900.0
2021-05-27T00:00:00-04:00,210.28,206.75,210.38,205.4,79111800.0
2021-05-28T00:00:00-04:00,208.41,209.5,211.86,207.46,68211000.0
2021-06-01T00:00:00-04:00,207.97,209.27,211.27,206.85,54254700.0
2021-06-02T00:00:00-04:00,201.71,206.71,207.79,199.71,69908400.0
2021-06-03T00:00:00-04:00,190.95,200.6,201.52,190.41,90335700.0
2021-06-04T00:00:00-04:00,199.68,193.24,200.2,192.4,72110700.0
2021-06-07T00:00:00-04:00,201.71,197.28,203.33,194.29,67631100.0
