date,close,open,high,low,volume
2020-11-09T00:00:00-05:00,18.98,20.1,20.8,18.72,2252769.0
2020-11-10T00:00:00-05:00,18.08,18.64,18.7983,17.03,2339881.0
2020-11-11T00:00:00-05:00,18.03,18.17,18.59,17.7,951913.0
2020-11-12T00:00:00-05:00,17.88,18.4,19.02,17.5,1914788.0
2020-11-13T00:00:00-05:00,19.02,18.19,19.1,17.73,1990596.0
2020-11-16T00:00:00-05:00,18.49,19.39,19.88,18.41,1970839.0
2020-11-17T00:00:00-05:00,18.51,18.36,18.84,18.2,1246675.0
2020-11-18T00:00:00-05:00,18.7,18.61,19.66,18.3,2235028.0
2020-11-19T00:00:00-05:00,19.42,18.7,20.65,18.5,3955017.0
2020-11-20T00:00:00-05:00,19.05,19.62,19.99,18.88,1689497.0
2020-11-23T00:00:00-05:00,18.64,19.14,19.9,18.06,2681859.0
2020-11-24T00:00:00-05:00,18.75,18.63,19.5,18.07,2280792.0
2020-11-25T00:00:00-05:00,20.43,18.5,20.47,18.5,3964679.0
2020-11-27T00:00:00-05:00,21.8,22.41,23.06,21.2,3722415.0
2020-11-30T00:00:00-05:00,22.54,23.5,23.9,21.5,4893132.0
2020-12-01T00:00:00-05:00,20.14,23.0,23.0,20.0,4723824.0
2020-12-02T00:00:00-05:00,20.55,19.36,20.72,19.01,3187561.0
2020-12-03T00:00:00-05:00,21.42,21.17,21.89,20.9,2306300.0
2020-12-04T00:00:00-05:00,21.67,21.8,21.9,21.11,2075196.0
2020-12-07T00:00:00-05:00,25.59,23.54,25.64,23.19,6713224.0
2020-12-08T00:00:00-05:00,25.15,26.22,26.5,23.9,4284652.0
2020-12-09T00:00:00-05:00,26.82,25.75,27.68,24.1,5891686.0
2020-12-10T00:00:00-05:00,26.22,25.54,26.86,25.35,3516112.0
2020-12-11T00:00:00-05:00,25.43,25.78,26.79,24.26,3554157.0
2020-12-14T00:00:00-05:00,29.48,26.45,29.48,25.7,6250785.0
2020-12-15T00:00:00-05:00,27.88,28.52,29.45,27.61,3383846.0
2020-12-16T00:00:00-05:00,25.67,28.08,28.11,24.66,4230958.0
2020-12-17T00:00:00-05:00,29.44,26.69,29.44,26.05,5617116.0
2020-12-18T00:00:00-05:00,29.5,29.0,30.6,28.13,5281815.0
2020-12-21T00:00:00-05:00,31.25,31.47,32.0,26.3,8945999.0
2020-12-22T00:00:00-05:00,29.65,32.0801,32.3895,28.51,5712643.0
2020-12-23T00:00:00-05:00,27.25,29.15,29.5,26.81,6663104.0
2020-12-24T00:00:00-05:00,27.35,27.52,29.45,26.9,3701456.0
2020-12-28T00:00:00-05:00,24.51,27.15,27.4,24.0,6693648.0
2020-12-29T00:00:00-05:00,25.01,24.51,25.3,22.03,6320726.0
2020-12-30T00:00:00-05:00,24.27,25.195,25.2,23.75,3223118.0
2020-12-31T00:00:00-05:00,22.73,24.11,24.11,22.59,3811321.0
2021-01-04T00:00:00-05:00,24.01,22.808,24.17,21.4097,4538221.0
2021-01-05T00:00:00-05:00,25.6,24.0,26.2099,23.74,4814227.0
2021-01-06T00:00:00-05:00,27.0,26.0035,28.49,26.0035,7036077.0
2021-01-07T00:00:00-05:00,28.13,28.4765,29.2192,27.54,5397572.0
2021-01-08T00:00:00-05:00,26.79,28.04,28.35,26.1001,5795298.0
2021-01-11T00:00:00-05:00,26.23,26.4016,26.94,25.81,3350694.0
2021-01-12T00:00:00-05:00,27.7,26.07,28.7,25.89,4741146.0
2021-01-13T00:00:00-05:00,26.84,28.0,28.06,26.71,4257471.0
2021-01-14T00:00:00-05:00,26.53,27.05,27.25,26.2,3745454.0
2021-01-15T00:00:00-05:00,26.03,26.7,26.75,25.0,4837088.0
2021-01-19T00:00:00-05:00,28.16,26.0,28.24,25.6953,5758721.0
2021-01-20T00:00:00-05:00,30.0,29.05,31.27,28.2,9142263.0
2021-01-21T00:00:00-05:00,29.74,30.95,31.5,29.35,6453298.0
2021-01-22T00:00:00-05:00,29.14,29.07,30.39,28.58,4702291.0
2021-01-25T00:00:00-05:00,27.33,28.74,28.9,26.58,11449873.0
2021-01-26T00:00:00-05:00,27.7,28.04,29.97,27.01,8139154.0
2021-01-27T00:00:00-05:00,25.18,26.55,26.83,24.53,9800021.0
2021-01-28T00:00:00-05:00,25.02,25.97,26.1799,24.97,4512464.0
2021-01-29T00:00:00-05:00,26.12,25.17,26.36,24.68,5603737.0
2021-02-01T00:00:00-05:00,26.25,26.2,27.39,25.52,4273241.0
2021-02-02T00:00:00-05:00,28.47,27.1,28.8,26.6,6243762.0
