date,close,open,high,low,volume
2020-11-09T00:00:00-05:00,2650.0,2399.0,2658.0,2323.05,26568.0
2020-11-10T00:00:00-05:00,2893.0,2713.0,2907.0,2685.0,26978.0
2020-11-11T00:00:00-05:00,2576.0,2762.0,2762.0,2561.0,18170.0
2020-11-12T00:00:00-05:00,2670.0,2575.0,2709.0,2541.5,18286.0
2020-11-13T00:00:00-05:00,2570.0,2574.0,2626.0,2502.0,16306.0
2020-11-16T00:00:00-05:00,2378.0,2515.0,2528.0,2377.5,14642.0
2020-11-17T00:00:00-05:00,2440.0,2404.0,2492.0,2401.0,13634.0
2020-11-18T00:00:00-05:00,2493.0,2424.0,2495.0,2372.0,18683.0
2020-11-19T00:00:00-05:00,2379.0,2510.0,2552.0,2372.0,16305.0
2020-11-20T00:00:00-05:00,2412.0,2373.0,2420.0,2317.19,18144.0
2020-11-23T00:00:00-05:00,2302.0,2375.0,2402.0,2281.57,18985.0
2020-11-24T00:00:00-05:00,2265.0,2255.0,2373.62,2255.0,14059.0
2020-11-25T00:00:00-05:00,2289.0,2270.0,2315.92,2232.0,11275.0
2020-11-27T00:00:00-05:00,2208.0,2255.0,2255.0,2163.0,14132.0
2020-11-30T00:00:00-05:00,2117.0,2199.0,2275.6,2117.0,18740.0
2020-12-01T00:00:00-05:00,2014.0,2071.0,2092.0,1980.0,28675.0
2020-12-02T00:00:00-05:00,2000.0,2039.0,2044.0,1970.92,18024.0
2020-12-03T00:00:00-05:00,1996.0,1971.0,2004.0,1931.92,19511.0
2020-12-04T00:00:00-05:00,1826.0,1967.0,1978.0,1826.0,39352.0
2020-12-07T00:00:00-05:00,1803.0,1805.0,1855.0,1797.0,21793.0
2020-12-08T00:00:00-05:00,1781.0,1817.0,1833.22,1762.0,20313.0
2020-12-09T00:00:00-05:00,1935.0,1794.5,1967.0,1768.0,47177.0
2020-12-10T00:00:00-05:00,1942.0,1987.0,2006.0,1893.0,28589.0
2020-12-11T00:00:00-05:00,1996.0,1980.0,2063.0,1956.92,38859.0
2020-12-14T00:00:00-05:00,1928.0,1947.0,1954.0,1895.0,21344.0
2020-12-15T00:00:00-05:00,1846.0,1856.0,1893.0,1830.0,17970.0
2020-12-16T00:00:00-05:00,1849.0,1832.0,1893.0,1830.0,11478.0
2020-12-17T00:00:00-05:00,1838.0,1820.0,1862.0,1814.0,11179.0
2020-12-18T00:00:00-05:00,1865.0,1833.0,1899.0,1820.0,17994.0
2020-12-21T00:00:00-05:00,1899.0,1940.0,1986.0,1889.0,21731.0
2020-12-22T00:00:00-05:00,1903.0,1871.0,1950.0,1871.0,10302.0
2020-12-23T00:00:00-05:00,1950.0,1893.0,1950.0,1883.0,7750.0
2020-12-24T00:00:00-05:00,1893.0,1932.0,1932.0,1889.0,5100.0
2020-12-28T00:00:00-05:00,1899.0,1826.0,1907.0,1822.84,11224.0
2020-12-29T00:00:00-05:00,1913.0,1869.0,1977.0,1869.0,16690.0
2020-12-30T00:00:00-05:00,1817.0,1895.0,1895.0,1808.0,16969.0
2020-12-31T00:00:00-05:00,1794.0,1812.0,1851.0,1791.0,18722.0
2021-01-04T00:00:00-05:00,1817.0,1768.0,1861.04,1648.0,51865.0
2021-01-05T00:00:00-05:00,1713.0,1831.5,1832.0,1713.0,25118.0
2021-01-06T00:00:00-05:00,1728.0,1770.0,1774.77,1625.0,39256.0
2021-01-07T00:00:00-05:00,1534.0,1654.0,1654.0,1519.0,36603.0
2021-01-08T00:00:00-05:00,1530.0,1478.0,1582.35,1444.0,47555.0
2021-01-11T00:00:00-05:00,1480.0,1577.0,1577.0,1443.0,41627.0
2021-01-12T00:00:00-05:00,1449.0,1463.0,1493.08,1411.0,46409.0
2021-01-13T00:00:00-05:00,1446.0,1420.0,1466.0,1405.0,24623.0
2021-01-14T00:00:00-05:00,1354.0,1400.0,1400.0,1304.0,65708.0
2021-01-15T00:00:00-05:00,1434.0,1358.0,1459.0,1357.0,59382.0
2021-01-19T00:00:00-05:00,1290.0,1375.0,1376.0,1286.0,46805.0
2021-01-20T00:00:00-05:00,1302.0,1246.0,1312.75,1234.0,30109.0
2021-01-21T00:00:00-05:00,1242.0,1267.0,1307.53,1229.0,35692.0
2021-01-22T00:00:00-05:00,1309.0,1275.0,1311.0,1260.11,45132.0
2021-01-25T00:00:00-05:00,1304.0,1276.0,1379.0,1266.0,42316.0
2021-01-26T00:00:00-05:00,1365.0,1301.0,1367.0,1301.0,30789.0
2021-01-27T00:00:00-05:00,1575.0,1435.0,1596.0,1435.0,126508.0
2021-01-28T00:00:00-05:00,1478.0,1488.0,1523.0,1405.0,51746.0
2021-01-29T00:00:00-05:00,1547.0,1460.0,1568.0,1444.0,44899.0
2021-02-01T00:00:00-05:00,1367.0,1473.0,1490.0,1356.08,37052.0
2021-02-02T00:00:00-05:00,1299.0,1302.0,1361.0,1298.5,33916.0
2021-02-03T00:00:00-05:00,1383.0,1291.0,1385.0,1277.0,32430.0
2021-02-04T00:00:00-05:00,1346.0,1391.0,1423.5,1345.0,24257.0
2021-02-05T00:00:00-05:00,1377.0,1320.0,1382.0,1319.0,20754.0
2021-02-08T00:00:00-05:00,1249.0,1347.0,1348.0,1249.0,31267.0
2021-02-09T00:00:00-05:00,1265.0,1269.0,1283.0,1235.0,25217.0
2021-02-10T00:00:00-05:00,1251.0,1233.0,1303.0,1210.0,43049.0
2021-02-11T00:00:00-05:00,1125.0,1227.0,1227.0,1124.0,67944.0
2021-02-12T00:00:00-05:00,1079.0,1136.01,1150.08,1075.0,42323.0
2021-02-16T00:00:00-05:00,1064.0,1044.0,1079.0,1031.0,41705.0
2021-02-17T00:00:00-05:00,1119.0,1090.0,1163.0,1081.0,53878.0
2021-02-18T00:00:00-05:00,1153.0,1166.0,1196.0,1138.0,47735.0
