date,close,open,high,low,volume
2020-11-09T00:00:00-05:00,142.61,149.41,149.41,142.44,10666303.0
2020-11-10T00:00:00-05:00,140.11,140.15,143.17,138.53,12019900.0
2020-11-11T00:00:00-05:00,147.69,144.5,148.09,144.0,10222700.0
2020-11-12T00:00:00-05:00,143.91,147.57,148.51,143.07,8585640.0
2020-11-13T00:00:00-05:00,144.26,145.54,146.25,143.23,5902150.0
2020-11-16T00:00:00-05:00,149.07,145.2,149.25,144.55,7598500.0
2020-11-17T00:00:00-05:00,148.74,149.02,149.85,147.18,7438646.0
2020-11-18T00:00:00-05:00,147.05,149.24,153.33,146.91,12124506.0
2020-11-19T00:00:00-05:00,147.53,146.56,149.3,145.46,7743707.0
2020-11-20T00:00:00-05:00,146.03,148.28,149.1,145.94,5555858.0
2020-11-23T00:00:00-05:00,143.82,142.35,147.0,141.88,11654921.0
2020-11-24T00:00:00-05:00,145.93,143.39,146.33,141.11,10807321.0
2020-11-25T00:00:00-05:00,144.08,145.95,147.49,144.04,6398910.0
2020-11-27T00:00:00-05:00,143.83,145.49,146.43,143.7,3878048.0
2020-11-30T00:00:00-05:00,147.17,144.63,147.29,144.05,8712502.0
2020-12-01T00:00:00-05:00,151.26,148.79,152.39,147.79,11910501.0
2020-12-02T00:00:00-05:00,149.98,150.51,151.49,149.62,7800326.0
2020-12-03T00:00:00-05:00,149.91,151.04,152.77,149.64,6355300.0
2020-12-04T00:00:00-05:00,157.62,150.3,158.09,150.0,12759949.0
2020-12-07T00:00:00-05:00,158.02,158.55,158.97,156.71,7009334.0
2020-12-08T00:00:00-05:00,158.8,157.46,159.29,155.87,6088312.0
2020-12-09T00:00:00-05:00,156.02,158.6,161.07,155.55,7947200.0
2020-12-10T00:00:00-05:00,155.75,154.42,157.85,152.73,7522238.0
2020-12-11T00:00:00-05:00,144.28,149.24,150.27,141.89,25923148.0
2020-12-14T00:00:00-05:00,146.29,144.9,147.75,143.33,12258500.0
2020-12-15T00:00:00-05:00,148.36,149.37,149.92,147.1,6619794.0
2020-12-16T00:00:00-05:00,149.74,149.14,150.44,146.71,6610900.0
2020-12-17T00:00:00-05:00,149.53,150.87,151.23,148.38,7039049.0
2020-12-18T00:00:00-05:00,147.42,150.79,150.79,146.12,13288322.0
2020-12-21T00:00:00-05:00,146.8,145.01,147.36,144.41,7024600.0
2020-12-22T00:00:00-05:00,146.34,146.61,147.03,144.72,5753843.0
2020-12-23T00:00:00-05:00,146.96,147.63,151.54,146.87,5186736.0
2020-12-24T00:00:00-05:00,148.79,147.8,148.9,147.2,2120200.0
2020-12-28T00:00:00-05:00,147.74,150.62,151.07,147.44,4576625.0
2020-12-29T00:00:00-05:00,148.49,148.97,148.99,147.03,3543800.0
2020-12-30T00:00:00-05:00,149.95,149.12,151.61,148.92,3965615.0
2020-12-31T00:00:00-05:00,152.34,150.32,152.56,150.1,4941702.0
2021-01-04T00:00:00-05:00,148.5,153.01,155.15,147.14,9827000.0
2021-01-05T00:00:00-05:00,152.43,148.65,152.7,148.5,8507227.0
2021-01-06T00:00:00-05:00,151.19,151.53,153.87,149.47,7174615.0
2021-01-07T00:00:00-05:00,155.7,152.33,156.42,152.26,8482308.0
2021-01-08T00:00:00-05:00,156.64,157.23,157.53,154.54,6252400.0
2021-01-11T00:00:00-05:00,156.11,156.1,158.13,154.92,5148685.0
2021-01-12T00:00:00-05:00,154.45,156.64,156.87,153.96,4385700.0
2021-01-13T00:00:00-05:00,157.42,155.19,157.93,153.65,5479900.0
2021-01-14T00:00:00-05:00,160.85,159.4,163.18,158.5,10102400.0
2021-01-15T00:00:00-05:00,157.09,160.77,160.86,156.88,8607400.0
2021-01-19T00:00:00-05:00,163.77,158.94,164.1,158.45,8209000.0
2021-01-20T00:00:00-05:00,164.6,164.72,167.94,164.44,7943314.0
2021-01-21T00:00:00-05:00,164.75,165.81,166.49,163.34,6306238.0
2021-01-22T00:00:00-05:00,162.42,164.0,164.27,161.52,5062340.0
2021-01-25T00:00:00-05:00,164.4,164.32,167.05,161.73,5370818.0
2021-01-26T00:00:00-05:00,162.55,164.2,164.65,160.91,6554240.0
2021-01-27T00:00:00-05:00,153.67,158.49,160.73,152.69,9854009.0
2021-01-28T00:00:00-05:00,155.55,156.28,158.97,153.11,8087400.0
2021-01-29T00:00:00-05:00,156.28,160.25,160.64,154.75,9502100.0
2021-02-01T00:00:00-05:00,161.58,157.37,162.4,156.49,8265129.0
2021-02-02T00:00:00-05:00,164.78,164.51,165.38,161.3,6926500.0
2021-02-03T00:00:00-05:00,162.3,167.58,167.58,161.8,14156700.0
2021-02-04T00:00:00-05:00,147.97,150.18,151.78,145.2,46141800.0
2021-02-05T00:00:00-05:00,145.84,148.85,148.9,144.62,24695403.0
2021-02-08T00:00:00-05:00,147.38,147.1,147.6,145.3,12181636.0
2021-02-09T00:00:00-05:00,146.11,147.55,148.5,145.9,11681305.0
2021-02-10T00:00:00-05:00,145.5,147.62,147.75,144.37,11701313.0
2021-02-11T00:00:00-05:00,145.56,145.78,146.57,143.53,11600207.0
2021-02-12T00:00:00-05:00,147.98,145.57,151.4,144.87,9155244.0
2021-02-16T00:00:00-05:00,147.16,149.0,149.74,146.06,10211900.0
2021-02-17T00:00:00-05:00,144.75,145.82,146.89,143.42,11950269.0
2021-02-18T00:00:00-05:00,143.91,143.54,144.7,142.96,8411408.0
2021-02-19T00:00:00-05:00,144.94,144.78,145.85,143.49,10012500.0
2021-02-22T00:00:00-05:00,139.46,142.25,144.12,139.08,12763905.0
2021-02-23T00:00:00-05:00,137.12,136.38,138.48,134.44,14425300.0
2021-02-24T00:00:00-05:00,141.1,136.4,141.18,135.09,13146248.0
2021-02-25T00:00:00-05:00,135.53,139.56,140.83,135.02,12701100.0
2021-02-26T00:00:00-05:00,136.19,136.76,138.15,134.7,11772600.0
2021-03-01T00:00:00-05:00,139.49,137.5,139.63,136.46,9428359.0
2021-03-02T00:00:00-05:00,137.04,140.0,140.1,136.77,8693234.0
2021-03-03T00:00:00-05:00,131.66,135.6,136.18,131.54,14862729.0
2021-03-04T00:00:00-05:00,127.8,132.35,134.2,126.58,15831100.0
2021-03-05T00:00:00-05:00,129.75,130.92,131.17,125.4,13292042.0
2021-03-08T00:00:00-05:00,123.2,129.0,129.77,122.99,15256100.0
2021-03-09T00:00:00-05:00,129.11,127.39,129.92,126.33,13130246.0
2021-03-10T00:00:00-05:00,127.87,130.67,131.1,127.64,12492300.0
2021-03-11T00:00:00-05:00,131.74,131.01,133.24,130.01,11920200.0
