date,close,open,high,low,volume
2020-11-09T00:00:00-05:00,169.08,176.16,182.97,164.0,6261070.0
2020-11-10T00:00:00-05:00,156.53,169.8,169.96,155.1,7287323.0
2020-11-11T00:00:00-05:00,169.13,166.45,171.69,161.51,6384643.0
2020-11-12T00:00:00-05:00,178.77,174.0,179.449,171.82,4165359.0
2020-11-13T00:00:00-05:00,181.44,181.2,183.66,176.63,2969259.0
2020-11-16T00:00:00-05:00,178.22,178.7,179.24,172.0,4783633.0
2020-11-17T00:00:00-05:00,170.62,182.89,187.18,168.56,6062715.0
2020-11-18T00:00:00-05:00,165.16,174.29,174.83,165.0,4355941.0
2020-11-19T00:00:00-05:00,173.47,167.72,174.81,166.0,2811163.0
2020-11-20T00:00:00-05:00,183.11,175.2,184.06,175.19,3860072.0
2020-11-23T00:00:00-05:00,182.92,183.0,185.0,178.1528,3184680.0
2020-11-24T00:00:00-05:00,176.92,179.23,181.25,174.3019,3369453.0
2020-11-25T00:00:00-05:00,177.7,176.35,178.72,173.7,2205287.0
2020-11-27T00:00:00-05:00,182.55,180.5,182.75,178.22,1895778.0
2020-11-30T00:00:00-05:00,180.37,183.0,183.8,173.91,2335440.0
2020-12-01T00:00:00-05:00,177.38,183.1,183.5,176.59,2374011.0
2020-12-02T00:00:00-05:00,183.88,174.99,184.93,174.5,4240746.0
2020-12-03T00:00:00-05:00,183.53,185.06,192.36,182.5803,5151033.0
2020-12-04T00:00:00-05:00,198.78,190.97,203.4225,186.1,12016229.0
2020-12-07T00:00:00-05:00,198.57,200.0,200.0,195.4,3048427.0
2020-12-08T00:00:00-05:00,205.87,199.0,207.515,197.6,5942868.0
2020-12-09T00:00:00-05:00,202.68,208.55,212.33,200.4,3689975.0
2020-12-10T00:00:00-05:00,198.95,194.92,201.7,194.04,4060289.0
2020-12-11T00:00:00-05:00,193.38,194.3,195.9,190.25,7082914.0
2020-12-14T00:00:00-05:00,190.26,195.0,195.68,189.06,2949116.0
2020-12-15T00:00:00-05:00,188.09,191.5,191.7499,186.0,3034545.0
2020-12-16T00:00:00-05:00,192.99,189.67,196.44,188.375,3742172.0
2020-12-17T00:00:00-05:00,198.05,195.46,198.445,194.03,2892873.0
2020-12-18T00:00:00-05:00,200.35,198.96,200.85,196.6,2675524.0
2020-12-21T00:00:00-05:00,196.9,197.0,201.5,192.85,3203519.0
2020-12-22T00:00:00-05:00,200.65,198.5,202.4123,196.5125,2271139.0
2020-12-23T00:00:00-05:00,195.07,199.74,200.335,194.36,1911623.0
2020-12-24T00:00:00-05:00,193.18,194.54,197.3,191.8,1155551.0
2020-12-28T00:00:00-05:00,180.28,193.25,194.5,178.8,5888322.0
2020-12-29T00:00:00-05:00,188.35,185.09,190.87,183.31,3169550.0
2020-12-30T00:00:00-05:00,196.75,190.0,197.5933,186.6796,2544590.0
2020-12-31T00:00:00-05:00,199.05,196.74,199.12,194.5286,3797126.0
2021-01-04T00:00:00-05:00,196.06,200.75,203.11,191.87,4426728.0
2021-01-05T00:00:00-05:00,202.93,198.1,204.09,195.09,3347784.0
2021-01-06T00:00:00-05:00,194.37,201.58,204.12,193.91,3270684.0
2021-01-07T00:00:00-05:00,203.94,198.02,205.34,197.89,3431208.0
2021-01-08T00:00:00-05:00,210.16,205.94,213.6,202.43,4671409.0
2021-01-11T00:00:00-05:00,209.06,209.0,213.35,206.89,2628393.0
2021-01-12T00:00:00-05:00,218.48,214.38,218.57,212.4,5522719.0
2021-01-13T00:00:00-05:00,226.78,223.61,229.98,220.88,5143639.0
2021-01-14T00:00:00-05:00,229.66,230.88,237.27,227.647,4005254.0
2021-01-15T00:00:00-05:00,226.05,230.88,233.48,222.08,2401728.0
2021-01-19T00:00:00-05:00,231.64,232.45,234.5,226.05,2582961.0
2021-01-20T00:00:00-05:00,233.15,238.2,238.42,232.08,2211259.0
2021-01-21T00:00:00-05:00,233.96,233.38,237.0,232.0,1694403.0
2021-01-22T00:00:00-05:00,236.49,232.61,236.79,230.2501,2086978.0
2021-01-25T00:00:00-05:00,228.68,240.0,240.44,226.14,4415022.0
2021-01-26T00:00:00-05:00,217.22,230.0,232.33,215.81,3919396.0
2021-01-27T00:00:00-05:00,205.78,212.265,223.1728,203.06,6485244.0
2021-01-28T00:00:00-05:00,219.78,210.0,228.41,209.3,5912232.0
2021-01-29T00:00:00-05:00,216.71,218.06,221.61,211.25,3260027.0
2021-02-01T00:00:00-05:00,233.53,222.97,236.98,222.97,4481380.0
2021-02-02T00:00:00-05:00,238.54,235.92,241.78,231.0,3463737.0
2021-02-03T00:00:00-05:00,243.54,244.77,246.33,239.7042,3875834.0
2021-02-04T00:00:00-05:00,243.96,244.29,245.71,237.32,2492971.0
2021-02-05T00:00:00-05:00,256.76,244.0,258.64,242.3937,3675669.0
2021-02-08T00:00:00-05:00,263.46,258.69,269.14,258.31,3794709.0
2021-02-09T00:00:00-05:00,274.66,266.1,278.3499,266.01,4061149.0
2021-02-10T00:00:00-05:00,270.97,277.09,281.77,265.2,4422173.0
2021-02-11T00:00:00-05:00,274.63,273.0,277.5,268.265,2432698.0
2021-02-12T00:00:00-05:00,276.12,270.37,277.38,268.78,2638173.0
2021-02-16T00:00:00-05:00,278.14,281.92,285.0,275.25,3136617.0
2021-02-17T00:00:00-05:00,268.22,275.11,275.96,264.51,3727463.0
2021-02-18T00:00:00-05:00,267.5,263.87,268.13,255.15,3376667.0
2021-02-19T00:00:00-05:00,280.0,271.83,280.64,270.88,3609456.0
2021-02-22T00:00:00-05:00,252.96,272.77,273.01,250.93,6196265.0
2021-02-23T00:00:00-05:00,251.81,240.36,255.9499,229.27,7983741.0
2021-02-24T00:00:00-05:00,248.04,253.11,254.0,240.64,4316768.0
2021-02-25T00:00:00-05:00,235.35,248.0,250.8,232.0662,4813354.0
2021-02-26T00:00:00-05:00,235.69,235.91,242.85,225.0,4573230.0
2021-03-01T00:00:00-05:00,248.51,250.75,252.47,244.71,4189779.0
2021-03-02T00:00:00-05:00,250.0,270.0,276.02,246.25,7950448.0
2021-03-03T00:00:00-05:00,251.28,259.36,260.41,246.5,5218999.0
2021-03-04T00:00:00-05:00,229.68,239.62,246.6741,218.44,11690470.0
2021-03-05T00:00:00-05:00,229.76,228.67,231.29,209.2301,9477663.0
2021-03-08T00:00:00-05:00,206.05,227.21,231.6,204.83,8397830.0
2021-03-09T00:00:00-05:00,228.47,222.99,229.99,216.09,6119522.0
2021-03-10T00:00:00-05:00,217.21,226.0,232.9,214.9102,6343552.0
2021-03-11T00:00:00-05:00,236.79,230.55,239.5,226.0,6255998.0
2021-03-12T00:00:00-05:00,234.99,230.0,235.17,222.08,4082016.0
2021-03-15T00:00:00-04:00,231.34,227.5,231.45,223.5,3457440.0
2021-03-16T00:00:00-04:00,233.46,234.68,242.38,228.7901,3790999.0
2021-03-17T00:00:00-04:00,224.35,226.9,229.7,214.5,6384740.0
2021-03-18T00:00:00-04:00,211.26,216.45,218.98,209.565,5097107.0
2021-03-19T00:00:00-04:00,214.9,211.74,218.46,209.0,3472544.0
2021-03-22T00:00:00-04:00,217.84,218.39,222.46,215.03,3169234.0
2021-03-23T00:00:00-04:00,216.64,220.0,223.25,214.6,3179142.0
2021-03-24T00:00:00-04:00,197.5,218.0,218.01,196.702,8054275.0
2021-03-25T00:00:00-04:00,202.61,190.0,204.63,189.61,6637524.0
2021-03-26T00:00:00-04:00,209.24,205.2,213.2,201.61,5333670.0
2021-03-29T00:00:00-04:00,204.25,208.73,210.0,199.87,4404796.0
2021-03-30T00:00:00-04:00,214.35,203.0,217.5,199.78,5138320.0
2021-03-31T00:00:00-04:00,223.23,218.0,228.08,217.42,4932333.0
2021-04-01T00:00:00-04:00,236.45,228.5,240.0,228.21,4941654.0
2021-04-05T00:00:00-04:00,234.9,239.51,240.49,230.53,2414183.0
2021-04-06T00:00:00-04:00,247.03,237.0,250.325,235.2,4784338.0
2021-04-07T00:00:00-04:00,245.22,243.0,249.76,242.02,3771847.0
2021-04-08T00:00:00-04:00,253.11,250.0,258.6,249.23,3953975.0
2021-04-09T00:00:00-04:00,250.93,253.03,253.325,248.65,2704300.0
2021-04-12T00:00:00-04:00,245.34,247.81,250.35,240.82,2948555.0
2021-04-13T00:00:00-04:00,244.2,245.0,250.5,239.4,2214224.0
2021-04-14T00:00:00-04:00,245.56,247.39,251.93,242.88,2808447.0
2021-04-15T00:00:00-04:00,250.1,248.23,254.37,245.13,3979729.0
2021-04-16T00:00:00-04:00,252.42,254.18,254.26,247.1788,1959962.0
2021-04-19T00:00:00-04:00,250.0,249.29,261.55,247.55,4434063.0
2021-04-20T00:00:00-04:00,236.44,252.9,252.9,232.25,3784336.0
2021-04-21T00:00:00-04:00,241.09,230.43,242.9,228.22,2259627.0
2021-04-22T00:00:00-04:00,246.49,245.0,251.83,243.24,3029956.0
2021-04-23T00:00:00-04:00,258.59,250.0,259.205,249.29,2742470.0
2021-04-26T00:00:00-04:00,272.01,259.85,272.24,258.0,3923947.0
2021-04-27T00:00:00-04:00,267.14,272.0,278.0,267.12,2898352.0
2021-04-28T00:00:00-04:00,265.67,268.53,270.47,263.64,1866111.0
2021-04-29T00:00:00-04:00,256.83,269.98,270.0,255.23,2468878.0
2021-04-30T00:00:00-04:00,252.54,255.01,259.25,252.1,2047472.0
2021-05-03T00:00:00-04:00,254.62,256.0,259.71,252.72,2169953.0
2021-05-04T00:00:00-04:00,243.48,248.99,250.66,236.5,4469142.0
2021-05-05T00:00:00-04:00,244.9,245.72,250.82,242.68,2809262.0
2021-05-06T00:00:00-04:00,238.25,243.0,245.38,234.2,4677835.0
2021-05-07T00:00:00-04:00,240.28,242.99,248.79,238.02,2307520.0
2021-05-10T00:00:00-04:00,222.55,234.99,234.99,220.665,6622181.0
2021-05-11T00:00:00-04:00,228.77,212.69,229.8115,212.55,5141864.0
2021-05-12T00:00:00-04:00,213.42,223.38,224.86,213.37,4502498.0
2021-05-13T00:00:00-04:00,202.34,217.01,217.79,200.0,5824735.0
2021-05-14T00:00:00-04:00,216.69,207.32,218.2751,207.32,3546181.0
2021-05-17T00:00:00-04:00,218.84,216.74,221.78,213.93,3862680.0
2021-05-18T00:00:00-04:00,228.0,206.75,228.11,203.96,9674521.0
2021-05-19T00:00:00-04:00,226.66,219.5,226.68,218.32,3987921.0
2021-05-20T00:00:00-04:00,246.15,230.74,246.75,230.59,6292291.0
2021-05-21T00:00:00-04:00,246.33,246.15,250.25,242.5001,4578518.0
2021-05-24T00:00:00-04:00,254.0,249.5,259.07,249.5,4311527.0
2021-05-25T00:00:00-04:00,249.54,256.73,258.0,249.3,2065117.0
2021-05-26T00:00:00-04:00,246.23,251.8,254.27,245.89,2002556.0
2021-05-27T00:00:00-04:00,260.62,247.99,261.5,241.45,6856882.0
2021-05-28T00:00:00-04:00,253.24,255.51,261.34,252.01,3240987.0
2021-06-01T00:00:00-04:00,257.54,257.7,262.89,253.0428,3023771.0
2021-06-02T00:00:00-04:00,258.35,256.53,261.97,255.84,1532355.0
2021-06-03T00:00:00-04:00,249.6,256.16,257.645,248.605,2213099.0
2021-06-04T00:00:00-04:00,256.82,252.0,260.525,251.6,1980724.0
2021-06-07T00:00:00-04:00,257.32,256.38,258.0,253.2,2017649.0
2021-06-08T00:00:00-04:00,264.1,260.0,270.0,256.88,3639953.0
